index,sub_index,led_num,x,y,z
0,0,0,60.5773,160.124,98.0162
0,0,1,60.4976,159.763,98.5586
0,0,2,60.4179,159.403,99.1010
0,0,3,60.3381,159.042,99.6433
0,0,4,60.2584,158.681,100.186
0,0,5,60.1787,158.321,100.728
0,0,6,60.0989,157.960,101.271
0,0,7,60.0192,157.600,101.813
0,0,8,59.9395,157.239,102.355
0,0,9,59.8597,156.879,102.898
0,0,10,59.7800,156.518,103.440
0,0,11,59.7003,156.158,103.982
0,0,12,59.6205,155.797,104.525
0,0,13,59.5408,155.436,105.067
0,0,14,59.4611,155.076,105.610
0,0,15,59.3813,154.715,106.152
0,0,16,59.3016,154.355,106.694
0,0,17,59.2219,153.994,107.237
0,0,18,59.1421,153.634,107.779
0,0,19,59.0624,153.273,108.322
0,0,20,58.9827,152.912,108.864
0,0,21,58.9029,152.552,109.406
0,0,22,58.8232,152.191,109.949
0,0,23,58.7435,151.831,110.491
0,0,24,58.6637,151.470,111.034
0,0,25,58.5840,151.110,111.576
0,0,26,58.5043,150.749,112.118
0,0,27,58.4245,150.388,112.661
0,0,28,58.3448,150.028,113.203
0,0,29,58.2651,149.667,113.746
0,0,30,58.1853,149.307,114.288
0,0,31,58.1056,148.946,114.830
0,0,32,58.0259,148.586,115.373
0,0,33,57.9461,148.225,115.915
0,0,34,57.8664,147.864,116.458
0,0,35,57.8568,147.821,116.523
0,0,36,58.4150,147.821,116.178
0,0,37,58.9732,147.821,115.833
0,0,38,59.5313,147.821,115.488
0,0,39,60.0895,147.821,115.143
0,0,40,60.6477,147.821,114.798
0,0,41,61.2058,147.821,114.453
0,0,42,61.7640,147.821,114.108
0,0,43,62.3222,147.821,113.763
0,0,44,62.8803,147.821,113.418
0,0,45,63.4385,147.821,113.073
0,0,46,63.9967,147.821,112.728
0,0,47,64.5549,147.821,112.383
0,0,48,65.1130,147.821,112.038
0,0,49,65.6712,147.821,111.693
0,0,50,66.2294,147.821,111.348
0,0,51,66.7875,147.821,111.003
0,0,52,67.3457,147.821,110.658
0,0,53,67.9039,147.821,110.313
0,0,54,68.4620,147.821,109.968
0,0,55,69.0202,147.821,109.623
0,0,56,69.5784,147.821,109.279
0,0,57,70.1365,147.821,108.934
0,0,58,70.6947,147.821,108.589
0,0,59,71.2529,147.821,108.244
0,0,60,71.8111,147.821,107.899
0,0,61,72.3692,147.821,107.554
0,0,62,72.9274,147.821,107.209
0,0,63,73.4856,147.821,106.864
0,0,64,74.0437,147.821,106.519
0,0,65,74.6019,147.821,106.174
0,0,66,75.1601,147.821,105.829
0,0,67,75.7182,147.821,105.484
0,0,68,76.2764,147.821,105.139
0,0,69,76.8346,147.821,104.794
0,0,70,77.3928,147.821,104.449
0,0,71,77.9509,147.821,104.104
0,0,72,78.3469,147.821,103.859
0,0,73,77.8261,148.182,103.688
0,0,74,77.3053,148.542,103.517
0,0,75,76.7845,148.903,103.346
0,0,76,76.2637,149.263,103.174
0,0,77,75.7429,149.624,103.003
0,0,78,75.2221,149.984,102.832
0,0,79,74.7013,150.345,102.661
0,0,80,74.1805,150.706,102.489
0,0,81,73.6598,151.066,102.318
0,0,82,73.1390,151.427,102.147
0,0,83,72.6182,151.787,101.976
0,0,84,72.0974,152.148,101.804
0,0,85,71.5766,152.508,101.633
0,0,86,71.0558,152.869,101.462
0,0,87,70.5350,153.230,101.291
0,0,88,70.0142,153.590,101.119
0,0,89,69.4935,153.951,100.948
0,0,90,68.9727,154.311,100.777
0,0,91,68.4519,154.672,100.606
0,0,92,67.9311,155.032,100.434
0,0,93,67.4103,155.393,100.263
0,0,94,66.8895,155.754,100.092
0,0,95,66.3687,156.114,99.9206
0,0,96,65.8479,156.475,99.7493
0,0,97,65.3271,156.835,99.5780
0,0,98,64.8064,157.196,99.4068
0,0,99,64.2856,157.556,99.2355
0,0,100,63.7648,157.917,99.0643
0,0,101,63.2440,158.277,98.8930
0,0,102,62.7232,158.638,98.7218
0,0,103,62.2024,158.999,98.5505
0,0,104,61.6816,159.359,98.3793
0,0,105,61.1608,159.720,98.2080
0,0,106,60.6400,160.080,98.0368
0,1,0,81.8284,119.975,132.401
0,1,1,81.3511,120.400,132.254
0,1,2,80.8737,120.825,132.106
0,1,3,80.3963,121.251,131.958
0,1,4,79.9190,121.676,131.811
0,1,5,79.4416,122.101,131.663
0,1,6,78.9643,122.526,131.516
0,1,7,78.4869,122.952,131.368
0,1,8,78.0095,123.377,131.221
0,1,9,77.5322,123.802,131.073
0,1,10,77.0548,124.228,130.925
0,1,11,76.5774,124.653,130.778
0,1,12,76.1001,125.078,130.630
0,1,13,75.6227,125.504,130.483
0,1,14,75.1454,125.929,130.335
0,1,15,74.6680,126.354,130.187
0,1,16,74.1906,126.780,130.040
0,1,17,73.7133,127.205,129.892
0,1,18,73.2359,127.630,129.745
0,1,19,72.7585,128.056,129.597
0,1,20,72.2812,128.481,129.450
0,1,21,71.8038,128.906,129.302
0,1,22,71.3265,129.332,129.154
0,1,23,70.8491,129.757,129.007
0,1,24,70.3717,130.182,128.859
0,1,25,69.8944,130.608,128.712
0,1,26,69.4170,131.033,128.564
0,1,27,68.9396,131.458,128.416
0,1,28,68.4623,131.884,128.269
0,1,29,67.9849,132.309,128.121
0,1,30,67.5076,132.734,127.974
0,1,31,67.0302,133.160,127.826
0,1,32,66.5528,133.585,127.679
0,1,33,66.0755,134.010,127.531
0,1,34,65.5981,134.436,127.383
0,1,35,65.1207,134.861,127.236
0,1,36,65.1022,134.877,127.230
0,1,37,65.6603,134.877,126.885
0,1,38,66.2185,134.877,126.540
0,1,39,66.7767,134.877,126.195
0,1,40,67.3348,134.877,125.850
0,1,41,67.8930,134.877,125.505
0,1,42,68.4512,134.877,125.160
0,1,43,69.0093,134.877,124.815
0,1,44,69.5675,134.877,124.470
0,1,45,70.1257,134.877,124.125
0,1,46,70.6839,134.877,123.780
0,1,47,71.2420,134.877,123.435
0,1,48,71.8002,134.877,123.090
0,1,49,72.3584,134.877,122.745
0,1,50,72.9165,134.877,122.400
0,1,51,73.4747,134.877,122.055
0,1,52,74.0329,134.877,121.711
0,1,53,74.5910,134.877,121.366
0,1,54,75.1492,134.877,121.021
0,1,55,75.7074,134.877,120.676
0,1,56,76.2656,134.877,120.331
0,1,57,76.8237,134.877,119.986
0,1,58,77.3819,134.877,119.641
0,1,59,77.9401,134.877,119.296
0,1,60,78.4982,134.877,118.951
0,1,61,79.0564,134.877,118.606
0,1,62,79.6146,134.877,118.261
0,1,63,80.1727,134.877,117.916
0,1,64,80.7309,134.877,117.571
0,1,65,81.2891,134.877,117.226
0,1,66,81.8473,134.877,116.881
0,1,67,82.4054,134.877,116.536
0,1,68,82.9636,134.877,116.191
0,1,69,83.5218,134.877,115.846
0,1,70,84.0799,134.877,115.501
0,1,71,84.6381,134.877,115.156
0,1,72,84.6834,134.877,115.128
0,1,73,84.6019,134.452,115.621
0,1,74,84.5204,134.027,116.114
0,1,75,84.4390,133.601,116.607
0,1,76,84.3575,133.176,117.100
0,1,77,84.2760,132.751,117.593
0,1,78,84.1945,132.325,118.086
0,1,79,84.1130,131.900,118.579
0,1,80,84.0316,131.475,119.072
0,1,81,83.9501,131.050,119.565
0,1,82,83.8686,130.624,120.058
0,1,83,83.7871,130.199,120.551
0,1,84,83.7056,129.774,121.044
0,1,85,83.6242,129.348,121.537
0,1,86,83.5427,128.923,122.030
0,1,87,83.4612,128.498,122.523
0,1,88,83.3797,128.072,123.016
0,1,89,83.2982,127.647,123.509
0,1,90,83.2168,127.222,124.002
0,1,91,83.1353,126.796,124.495
0,1,92,83.0538,126.371,124.987
0,1,93,82.9723,125.946,125.480
0,1,94,82.8908,125.520,125.973
0,1,95,82.8094,125.095,126.466
0,1,96,82.7279,124.670,126.959
0,1,97,82.6464,124.244,127.452
0,1,98,82.5649,123.819,127.945
0,1,99,82.4834,123.394,128.438
0,1,100,82.4020,122.968,128.931
0,1,101,82.3205,122.543,129.424
0,1,102,82.2390,122.118,129.917
0,1,103,82.1575,121.692,130.410
0,1,104,82.0760,121.267,130.903
0,1,105,81.9946,120.842,131.396
0,1,106,81.9131,120.416,131.889
0,1,107,81.8316,119.991,132.382
0,2,0,102.989,126.291,109.724
0,2,1,102.915,125.861,110.214
0,2,2,102.841,125.431,110.704
0,2,3,102.768,125.001,111.194
0,2,4,102.694,124.571,111.685
0,2,5,102.620,124.141,112.175
0,2,6,102.546,123.712,112.665
0,2,7,102.472,123.282,113.155
0,2,8,102.398,122.852,113.645
0,2,9,102.325,122.422,114.136
0,2,10,102.251,121.992,114.626
0,2,11,102.177,121.562,115.116
0,2,12,102.103,121.132,115.606
0,2,13,102.029,120.702,116.097
0,2,14,101.955,120.273,116.587
0,2,15,101.882,119.843,117.077
0,2,16,101.808,119.413,117.567
0,2,17,101.734,118.983,118.057
0,2,18,101.660,118.553,118.548
0,2,19,101.586,118.123,119.038
0,2,20,101.512,117.693,119.528
0,2,21,101.439,117.263,120.018
0,2,22,101.365,116.834,120.509
0,2,23,101.291,116.404,120.999
0,2,24,101.217,115.974,121.489
0,2,25,101.143,115.544,121.979
0,2,26,101.069,115.114,122.469
0,2,27,100.996,114.684,122.960
0,2,28,100.922,114.254,123.450
0,2,29,100.848,113.824,123.940
0,2,30,100.774,113.395,124.430
0,2,31,100.700,112.965,124.920
0,2,32,100.626,112.535,125.411
0,2,33,100.552,112.105,125.901
0,2,34,100.479,111.675,126.391
0,2,35,100.433,111.412,126.691
0,2,36,100.938,111.360,126.275
0,2,37,101.443,111.308,125.859
0,2,38,101.947,111.255,125.443
0,2,39,102.452,111.203,125.027
0,2,40,102.957,111.151,124.611
0,2,41,103.461,111.099,124.195
0,2,42,103.966,111.047,123.778
0,2,43,104.471,110.995,123.362
0,2,44,104.975,110.942,122.946
0,2,45,105.480,110.890,122.530
0,2,46,105.985,110.838,122.114
0,2,47,106.490,110.786,121.698
0,2,48,106.994,110.734,121.282
0,2,49,107.499,110.682,120.866
0,2,50,108.004,110.630,120.450
0,2,51,108.508,110.577,120.034
0,2,52,109.013,110.525,119.617
0,2,53,109.518,110.473,119.201
0,2,54,110.022,110.421,118.785
0,2,55,110.527,110.369,118.369
0,2,56,111.032,110.317,117.953
0,2,57,111.536,110.264,117.537
0,2,58,112.041,110.212,117.121
0,2,59,112.546,110.160,116.705
0,2,60,113.050,110.108,116.289
0,2,61,113.555,110.056,115.873
0,2,62,114.060,110.004,115.456
0,2,63,114.564,109.952,115.040
0,2,64,115.069,109.899,114.624
0,2,65,115.574,109.847,114.208
0,2,66,116.078,109.795,113.792
0,2,67,116.583,109.743,113.376
0,2,68,117.088,109.691,112.960
0,2,69,117.592,109.639,112.544
0,2,70,118.097,109.586,112.128
0,2,71,118.431,109.552,111.852
0,2,72,117.988,110.032,111.791
0,2,73,117.545,110.512,111.730
0,2,74,117.102,110.992,111.669
0,2,75,116.659,111.473,111.608
0,2,76,116.216,111.953,111.547
0,2,77,115.773,112.433,111.486
0,2,78,115.330,112.913,111.425
0,2,79,114.887,113.393,111.364
0,2,80,114.444,113.874,111.303
0,2,81,114.001,114.354,111.242
0,2,82,113.558,114.834,111.180
0,2,83,113.115,115.314,111.119
0,2,84,112.672,115.794,111.058
0,2,85,112.229,116.275,110.997
0,2,86,111.786,116.755,110.936
0,2,87,111.343,117.235,110.875
0,2,88,110.900,117.715,110.814
0,2,89,110.457,118.195,110.753
0,2,90,110.014,118.676,110.692
0,2,91,109.571,119.156,110.631
0,2,92,109.128,119.636,110.570
0,2,93,108.685,120.116,110.509
0,2,94,108.242,120.596,110.448
0,2,95,107.799,121.077,110.387
0,2,96,107.356,121.557,110.326
0,2,97,106.913,122.037,110.265
0,2,98,106.470,122.517,110.204
0,2,99,106.027,122.997,110.142
0,2,100,105.584,123.478,110.081
0,2,101,105.141,123.958,110.020
0,2,102,104.698,124.438,109.959
0,2,103,104.255,124.918,109.898
0,2,104,103.812,125.398,109.837
0,2,105,103.369,125.879,109.776
0,3,0,120.998,73.5197,135.578
0,3,1,120.613,74.0505,135.578
0,3,2,120.227,74.5814,135.578
0,3,3,119.841,75.1122,135.578
0,3,4,119.456,75.6431,135.578
0,3,5,119.070,76.1739,135.578
0,3,6,118.684,76.7048,135.578
0,3,7,118.299,77.2356,135.578
0,3,8,117.913,77.7665,135.578
0,3,9,117.527,78.2973,135.578
0,3,10,117.142,78.8282,135.578
0,3,11,116.756,79.3590,135.578
0,3,12,116.370,79.8899,135.578
0,3,13,115.985,80.4207,135.578
0,3,14,115.599,80.9516,135.578
0,3,15,115.213,81.4824,135.578
0,3,16,114.827,82.0133,135.578
0,3,17,114.442,82.5441,135.578
0,3,18,114.056,83.0750,135.578
0,3,19,113.670,83.6058,135.578
0,3,20,113.285,84.1367,135.578
0,3,21,112.899,84.6675,135.578
0,3,22,112.513,85.1984,135.578
0,3,23,112.128,85.7292,135.578
0,3,24,111.742,86.2601,135.578
0,3,25,111.356,86.7909,135.578
0,3,26,110.971,87.3218,135.578
0,3,27,110.585,87.8526,135.578
0,3,28,110.199,88.3835,135.578
0,3,29,109.814,88.9143,135.578
0,3,30,109.428,89.4452,135.578
0,3,31,109.042,89.9760,135.578
0,3,32,108.657,90.5069,135.578
0,3,33,108.271,91.0377,135.578
0,3,34,107.885,91.5686,135.578
0,3,35,107.499,92.0994,135.578
0,3,36,107.312,92.3576,135.578
0,3,37,107.816,92.3104,135.161
0,3,38,108.319,92.2631,134.743
0,3,39,108.823,92.2159,134.325
0,3,40,109.327,92.1687,133.907
0,3,41,109.830,92.1215,133.489
0,3,42,110.334,92.0743,133.071
0,3,43,110.838,92.0271,132.653
0,3,44,111.342,91.9799,132.236
0,3,45,111.845,91.9327,131.818
0,3,46,112.349,91.8855,131.400
0,3,47,112.853,91.8382,130.982
0,3,48,113.356,91.7910,130.564
0,3,49,113.860,91.7438,130.146
0,3,50,114.364,91.6966,129.728
0,3,51,114.867,91.6494,129.311
0,3,52,115.371,91.6022,128.893
0,3,53,115.875,91.5550,128.475
0,3,54,116.379,91.5078,128.057
0,3,55,116.882,91.4606,127.639
0,3,56,117.386,91.4134,127.221
0,3,57,117.890,91.3661,126.803
0,3,58,118.393,91.3189,126.385
0,3,59,118.897,91.2717,125.968
0,3,60,119.401,91.2245,125.550
0,3,61,119.905,91.1773,125.132
0,3,62,120.408,91.1301,124.714
0,3,63,120.912,91.0829,124.296
0,3,64,121.416,91.0357,123.878
0,3,65,121.919,90.9885,123.460
0,3,66,122.423,90.9412,123.043
0,3,67,122.927,90.8940,122.625
0,3,68,123.430,90.8468,122.207
0,3,69,123.934,90.7996,121.789
0,3,70,124.438,90.7524,121.371
0,3,71,124.856,90.7132,121.024
0,3,72,124.745,90.2196,121.442
0,3,73,124.635,89.7259,121.860
0,3,74,124.524,89.2323,122.278
0,3,75,124.413,88.7387,122.696
0,3,76,124.302,88.2450,123.114
0,3,77,124.192,87.7514,123.531
0,3,78,124.081,87.2577,123.949
0,3,79,123.970,86.7641,124.367
0,3,80,123.859,86.2705,124.785
0,3,81,123.748,85.7768,125.203
0,3,82,123.638,85.2832,125.621
0,3,83,123.527,84.7895,126.039
0,3,84,123.416,84.2959,126.456
0,3,85,123.305,83.8023,126.874
0,3,86,123.195,83.3086,127.292
0,3,87,123.084,82.8150,127.710
0,3,88,122.973,82.3213,128.128
0,3,89,122.862,81.8277,128.546
0,3,90,122.752,81.3340,128.964
0,3,91,122.641,80.8404,129.381
0,3,92,122.530,80.3468,129.799
0,3,93,122.419,79.8531,130.217
0,3,94,122.309,79.3595,130.635
0,3,95,122.198,78.8658,131.053
0,3,96,122.087,78.3722,131.471
0,3,97,121.976,77.8786,131.889
0,3,98,121.866,77.3849,132.307
0,3,99,121.755,76.8913,132.724
0,3,100,121.644,76.3976,133.142
0,3,101,121.533,75.9040,133.560
0,3,102,121.423,75.4104,133.978
0,3,103,121.312,74.9167,134.396
0,3,104,121.201,74.4231,134.814
0,3,105,121.090,73.9294,135.232
0,4,0,140.787,78.7812,111.852
0,4,1,140.681,78.2851,112.268
0,4,2,140.575,77.7890,112.684
0,4,3,140.468,77.2929,113.100
0,4,4,140.362,76.7969,113.517
0,4,5,140.255,76.3008,113.933
0,4,6,140.149,75.8047,114.349
0,4,7,140.043,75.3086,114.765
0,4,8,139.936,74.8125,115.181
0,4,9,139.830,74.3164,115.597
0,4,10,139.724,73.8203,116.013
0,4,11,139.617,73.3242,116.429
0,4,12,139.511,72.8282,116.845
0,4,13,139.405,72.3321,117.261
0,4,14,139.298,71.8360,117.678
0,4,15,139.192,71.3399,118.094
0,4,16,139.086,70.8438,118.510
0,4,17,138.979,70.3477,118.926
0,4,18,138.873,69.8516,119.342
0,4,19,138.767,69.3555,119.758
0,4,20,138.660,68.8595,120.174
0,4,21,138.554,68.3634,120.590
0,4,22,138.448,67.8673,121.006
0,4,23,138.341,67.3712,121.423
0,4,24,138.235,66.8751,121.839
0,4,25,138.129,66.3790,122.255
0,4,26,138.022,65.8829,122.671
0,4,27,137.916,65.3868,123.087
0,4,28,137.809,64.8908,123.503
0,4,29,137.703,64.3947,123.919
0,4,30,137.597,63.8986,124.335
0,4,31,137.490,63.4025,124.751
0,4,32,137.384,62.9064,125.167
0,4,33,137.278,62.4103,125.584
0,4,34,137.171,61.9142,126.000
0,4,35,137.065,61.4181,126.416
0,4,36,136.995,61.0897,126.691
0,4,37,137.426,61.0271,126.201
0,4,38,137.858,60.9645,125.711
0,4,39,138.290,60.9019,125.221
0,4,40,138.721,60.8393,124.730
0,4,41,139.153,60.7767,124.240
0,4,42,139.585,60.7140,123.750
0,4,43,140.016,60.6514,123.260
0,4,44,140.448,60.5888,122.769
0,4,45,140.879,60.5262,122.279
0,4,46,141.311,60.4636,121.789
0,4,47,141.743,60.4010,121.299
0,4,48,142.174,60.3383,120.809
0,4,49,142.606,60.2757,120.318
0,4,50,143.038,60.2131,119.828
0,4,51,143.469,60.1505,119.338
0,4,52,143.901,60.0879,118.848
0,4,53,144.333,60.0253,118.358
0,4,54,144.764,59.9626,117.867
0,4,55,145.196,59.9000,117.377
0,4,56,145.628,59.8374,116.887
0,4,57,146.059,59.7748,116.397
0,4,58,146.491,59.7122,115.906
0,4,59,146.923,59.6496,115.416
0,4,60,147.354,59.5869,114.926
0,4,61,147.786,59.5243,114.436
0,4,62,148.218,59.4617,113.946
0,4,63,148.649,59.3991,113.455
0,4,64,149.081,59.3365,112.965
0,4,65,149.513,59.2739,112.475
0,4,66,149.944,59.2113,111.985
0,4,67,150.376,59.1486,111.495
0,4,68,150.807,59.0860,111.004
0,4,69,151.239,59.0234,110.514
0,4,70,151.671,58.9608,110.024
0,4,71,151.935,58.9225,109.724
0,4,72,151.615,59.4922,109.785
0,4,73,151.295,60.0618,109.846
0,4,74,150.976,60.6315,109.907
0,4,75,150.656,61.2012,109.968
0,4,76,150.336,61.7709,110.029
0,4,77,150.016,62.3406,110.090
0,4,78,149.696,62.9103,110.151
0,4,79,149.377,63.4800,110.212
0,4,80,149.057,64.0497,110.273
0,4,81,148.737,64.6194,110.334
0,4,82,148.417,65.1891,110.395
0,4,83,148.097,65.7588,110.456
0,4,84,147.778,66.3285,110.517
0,4,85,147.458,66.8982,110.579
0,4,86,147.138,67.4679,110.640
0,4,87,146.818,68.0376,110.701
0,4,88,146.498,68.6073,110.762
0,4,89,146.179,69.1770,110.823
0,4,90,145.859,69.7467,110.884
0,4,91,145.539,70.3164,110.945
0,4,92,145.219,70.8861,111.006
0,4,93,144.899,71.4558,111.067
0,4,94,144.580,72.0255,111.128
0,4,95,144.260,72.5952,111.189
0,4,96,143.940,73.1649,111.250
0,4,97,143.620,73.7346,111.311
0,4,98,143.300,74.3043,111.372
0,4,99,142.981,74.8740,111.433
0,4,100,142.661,75.4437,111.494
0,4,101,142.341,76.0134,111.555
0,4,102,142.021,76.5831,111.617
0,4,103,141.701,77.1528,111.678
0,4,104,141.382,77.7225,111.739
0,4,105,141.062,78.2922,111.800
0,5,0,148.394,20.2364,127.230
0,5,1,148.137,20.8218,127.378
0,5,2,147.880,21.4073,127.525
0,5,3,147.623,21.9927,127.673
0,5,4,147.366,22.5781,127.820
0,5,5,147.109,23.1636,127.968
0,5,6,146.852,23.7490,128.116
0,5,7,146.595,24.3344,128.263
0,5,8,146.338,24.9199,128.411
0,5,9,146.081,25.5053,128.558
0,5,10,145.824,26.0907,128.706
0,5,11,145.567,26.6762,128.853
0,5,12,145.310,27.2616,129.001
0,5,13,145.053,27.8470,129.149
0,5,14,144.796,28.4324,129.296
0,5,15,144.539,29.0179,129.444
0,5,16,144.282,29.6033,129.591
0,5,17,144.025,30.1887,129.739
0,5,18,143.768,30.7742,129.887
0,5,19,143.511,31.3596,130.034
0,5,20,143.254,31.9450,130.182
0,5,21,142.997,32.5305,130.329
0,5,22,142.740,33.1159,130.477
0,5,23,142.483,33.7013,130.624
0,5,24,142.226,34.2868,130.772
0,5,25,141.969,34.8722,130.920
0,5,26,141.712,35.4576,131.067
0,5,27,141.455,36.0431,131.215
0,5,28,141.198,36.6285,131.362
0,5,29,140.941,37.2139,131.510
0,5,30,140.684,37.7993,131.658
0,5,31,140.427,38.3848,131.805
0,5,32,140.170,38.9702,131.953
0,5,33,139.913,39.5556,132.100
0,5,34,139.656,40.1411,132.248
0,5,35,139.399,40.7265,132.395
0,5,36,139.389,40.7493,132.401
0,5,37,139.819,40.6954,131.908
0,5,38,140.248,40.6414,131.415
0,5,39,140.678,40.5875,130.922
0,5,40,141.108,40.5335,130.429
0,5,41,141.537,40.4796,129.936
0,5,42,141.967,40.4257,129.443
0,5,43,142.397,40.3717,128.950
0,5,44,142.826,40.3178,128.457
0,5,45,143.256,40.2638,127.964
0,5,46,143.686,40.2099,127.472
0,5,47,144.115,40.1560,126.979
0,5,48,144.545,40.1020,126.486
0,5,49,144.975,40.0481,125.993
0,5,50,145.405,39.9941,125.500
0,5,51,145.834,39.9402,125.007
0,5,52,146.264,39.8863,124.514
0,5,53,146.694,39.8323,124.021
0,5,54,147.123,39.7784,123.528
0,5,55,147.553,39.7244,123.035
0,5,56,147.983,39.6705,122.542
0,5,57,148.412,39.6165,122.049
0,5,58,148.842,39.5626,121.556
0,5,59,149.272,39.5087,121.063
0,5,60,149.701,39.4547,120.570
0,5,61,150.131,39.4008,120.077
0,5,62,150.561,39.3468,119.584
0,5,63,150.990,39.2929,119.091
0,5,64,151.420,39.2390,118.598
0,5,65,151.850,39.1850,118.105
0,5,66,152.280,39.1311,117.612
0,5,67,152.709,39.0771,117.119
0,5,68,153.139,39.0232,116.626
0,5,69,153.569,38.9693,116.133
0,5,70,153.998,38.9153,115.640
0,5,71,154.428,38.8614,115.147
0,5,72,154.445,38.8593,115.128
0,5,73,154.272,38.3284,115.473
0,5,74,154.100,37.7976,115.818
0,5,75,153.927,37.2667,116.163
0,5,76,153.755,36.7359,116.508
0,5,77,153.582,36.2050,116.853
0,5,78,153.410,35.6742,117.198
0,5,79,153.237,35.1433,117.543
0,5,80,153.065,34.6125,117.888
0,5,81,152.892,34.0816,118.233
0,5,82,152.720,33.5508,118.578
0,5,83,152.547,33.0199,118.923
0,5,84,152.375,32.4891,119.268
0,5,85,152.202,31.9582,119.613
0,5,86,152.030,31.4274,119.958
0,5,87,151.857,30.8965,120.303
0,5,88,151.685,30.3657,120.648
0,5,89,151.512,29.8348,120.993
0,5,90,151.340,29.3040,121.338
0,5,91,151.167,28.7731,121.683
0,5,92,150.995,28.2423,122.027
0,5,93,150.823,27.7114,122.372
0,5,94,150.650,27.1806,122.717
0,5,95,150.478,26.6497,123.062
0,5,96,150.305,26.1189,123.407
0,5,97,150.133,25.5880,123.752
0,5,98,149.960,25.0572,124.097
0,5,99,149.788,24.5263,124.442
0,5,100,149.615,23.9955,124.787
0,5,101,149.443,23.4646,125.132
0,5,102,149.270,22.9338,125.477
0,5,103,149.098,22.4029,125.822
0,5,104,148.925,21.8721,126.167
0,5,105,148.753,21.3412,126.512
0,5,106,148.580,20.8103,126.857
0,5,107,148.408,20.2795,127.202
0,6,0,164.797,28.8331,103.859
0,6,1,164.624,28.3022,104.204
0,6,2,164.452,27.7714,104.549
0,6,3,164.279,27.2405,104.894
0,6,4,164.107,26.7097,105.239
0,6,5,163.934,26.1788,105.584
0,6,6,163.762,25.6480,105.929
0,6,7,163.589,25.1171,106.274
0,6,8,163.417,24.5863,106.619
0,6,9,163.244,24.0554,106.964
0,6,10,163.072,23.5246,107.309
0,6,11,162.899,22.9937,107.654
0,6,12,162.727,22.4629,107.999
0,6,13,162.554,21.9320,108.344
0,6,14,162.382,21.4012,108.689
0,6,15,162.209,20.8703,109.034
0,6,16,162.037,20.3395,109.379
0,6,17,161.864,19.8086,109.724
0,6,18,161.692,19.2778,110.069
0,6,19,161.519,18.7469,110.414
0,6,20,161.347,18.2161,110.759
0,6,21,161.174,17.6852,111.104
0,6,22,161.002,17.1544,111.449
0,6,23,160.830,16.6235,111.794
0,6,24,160.657,16.0927,112.139
0,6,25,160.485,15.5618,112.484
0,6,26,160.312,15.0310,112.828
0,6,27,160.140,14.5001,113.173
0,6,28,159.967,13.9692,113.518
0,6,29,159.795,13.4384,113.863
0,6,30,159.622,12.9075,114.208
0,6,31,159.450,12.3767,114.553
0,6,32,159.277,11.8458,114.898
0,6,33,159.105,11.3150,115.243
0,6,34,158.932,10.7841,115.588
0,6,35,158.760,10.2533,115.933
0,6,36,158.587,9.72244,116.278
0,6,37,158.465,9.34589,116.523
0,6,38,158.832,9.31030,115.980
0,6,39,159.200,9.27471,115.438
0,6,40,159.568,9.23912,114.896
0,6,41,159.935,9.20353,114.353
0,6,42,160.303,9.16794,113.811
0,6,43,160.670,9.13235,113.268
0,6,44,161.038,9.09675,112.726
0,6,45,161.405,9.06116,112.184
0,6,46,161.773,9.02557,111.641
0,6,47,162.140,8.98998,111.099
0,6,48,162.508,8.95439,110.557
0,6,49,162.876,8.91880,110.014
0,6,50,163.243,8.88321,109.472
0,6,51,163.611,8.84761,108.929
0,6,52,163.978,8.81202,108.387
0,6,53,164.346,8.77643,107.845
0,6,54,164.713,8.74084,107.302
0,6,55,165.081,8.70525,106.760
0,6,56,165.449,8.66966,106.217
0,6,57,165.816,8.63407,105.675
0,6,58,166.184,8.59847,105.133
0,6,59,166.551,8.56288,104.590
0,6,60,166.919,8.52729,104.048
0,6,61,167.286,8.49170,103.505
0,6,62,167.654,8.45611,102.963
0,6,63,168.021,8.42052,102.421
0,6,64,168.389,8.38493,101.878
0,6,65,168.757,8.34933,101.336
0,6,66,169.124,8.31374,100.793
0,6,67,169.492,8.27815,100.251
0,6,68,169.859,8.24256,99.7087
0,6,69,170.227,8.20697,99.1663
0,6,70,170.594,8.17138,98.6239
0,6,71,170.962,8.13579,98.0815
0,6,72,171.006,8.13150,98.0162
0,6,73,170.824,8.73822,98.1874
0,6,74,170.642,9.34494,98.3587
0,6,75,170.460,9.95166,98.5299
0,6,76,170.278,10.5584,98.7012
0,6,77,170.096,11.1651,98.8724
0,6,78,169.914,11.7718,99.0437
0,6,79,169.732,12.3785,99.2149
0,6,80,169.550,12.9853,99.3862
0,6,81,169.368,13.5920,99.5574
0,6,82,169.186,14.1987,99.7287
0,6,83,169.004,14.8054,99.8999
0,6,84,168.822,15.4121,100.071
0,6,85,168.640,16.0189,100.242
0,6,86,168.458,16.6256,100.414
0,6,87,168.276,17.2323,100.585
0,6,88,168.094,17.8390,100.756
0,6,89,167.912,18.4458,100.927
0,6,90,167.730,19.0525,101.099
0,6,91,167.548,19.6592,101.270
0,6,92,167.366,20.2659,101.441
0,6,93,167.184,20.8726,101.612
0,6,94,167.002,21.4794,101.784
0,6,95,166.820,22.0861,101.955
0,6,96,166.638,22.6928,102.126
0,6,97,166.456,23.2995,102.297
