index,sub_index,led_num,points_up,x,y,z
0,0,0,0,56.6549,151.104,91.6695
0,0,1,0,56.5751,150.744,92.2119
0,0,2,0,56.4954,150.383,92.7543
0,0,3,0,56.4157,150.023,93.2967
0,0,4,0,56.3359,149.662,93.8391
0,0,5,0,56.2562,149.301,94.3815
0,0,6,0,56.1765,148.941,94.9239
0,0,7,0,56.0967,148.580,95.4663
0,0,8,0,56.0170,148.220,96.0086
0,0,9,0,55.9373,147.859,96.5510
0,0,10,0,55.8575,147.499,97.0934
0,0,11,0,55.7778,147.138,97.6358
0,0,12,0,55.6981,146.778,98.1782
0,0,13,0,55.6183,146.417,98.7206
0,0,14,0,55.5386,146.056,99.2630
0,0,15,0,55.4589,145.696,99.8054
0,0,16,0,55.3791,145.335,100.348
0,0,17,0,55.2994,144.975,100.890
0,0,18,0,55.2197,144.614,101.433
0,0,19,0,55.1400,144.254,101.975
0,0,20,0,55.0602,143.893,102.517
0,0,21,0,54.9805,143.532,103.060
0,0,22,0,54.9008,143.172,103.602
0,0,23,0,54.8210,142.811,104.145
0,0,24,0,54.7413,142.451,104.687
0,0,25,0,54.6616,142.090,105.229
0,0,26,0,54.5818,141.730,105.772
0,0,27,0,54.5021,141.369,106.314
0,0,28,0,54.4224,141.008,106.856
0,0,29,0,54.3426,140.648,107.399
0,0,30,0,54.2629,140.287,107.941
0,0,31,0,54.1832,139.927,108.484
0,0,32,0,54.1034,139.566,109.026
0,0,33,0,54.0237,139.206,109.568
0,0,34,0,53.9440,138.845,110.111
0,0,35,0,53.9344,138.802,110.176
0,0,36,0,54.4925,138.802,109.831
0,0,37,0,55.0507,138.802,109.486
0,0,38,0,55.6089,138.802,109.141
0,0,39,0,56.1670,138.802,108.796
0,0,40,0,56.7252,138.802,108.451
0,0,41,0,57.2834,138.802,108.106
0,0,42,0,57.8415,138.802,107.761
0,0,43,0,58.3997,138.802,107.416
0,0,44,0,58.9579,138.802,107.071
0,0,45,0,59.5161,138.802,106.727
0,0,46,0,60.0742,138.802,106.382
0,0,47,0,60.6324,138.802,106.037
0,0,48,0,61.1906,138.802,105.692
0,0,49,0,61.7487,138.802,105.347
0,0,50,0,62.3069,138.802,105.002
0,0,51,0,62.8651,138.802,104.657
0,0,52,0,63.4232,138.802,104.312
0,0,53,0,63.9814,138.802,103.967
0,0,54,0,64.5396,138.802,103.622
0,0,55,0,65.0978,138.802,103.277
0,0,56,0,65.6559,138.802,102.932
0,0,57,0,66.2141,138.802,102.587
0,0,58,0,66.7723,138.802,102.242
0,0,59,0,67.3304,138.802,101.897
0,0,60,0,67.8886,138.802,101.552
0,0,61,0,68.4468,138.802,101.207
0,0,62,0,69.0049,138.802,100.862
0,0,63,0,69.5631,138.802,100.517
0,0,64,0,70.1213,138.802,100.172
0,0,65,0,70.6795,138.802,99.8271
0,0,66,0,71.2376,138.802,99.4822
0,0,67,0,71.7958,138.802,99.1372
0,0,68,0,72.3540,138.802,98.7922
0,0,69,0,72.9121,138.802,98.4473
0,0,70,0,73.4703,138.802,98.1023
0,0,71,0,74.0285,138.802,97.7573
0,0,72,0,74.4244,138.802,97.5126
0,0,73,0,73.9036,139.162,97.3414
0,0,74,0,73.3828,139.523,97.1701
0,0,75,0,72.8620,139.883,96.9989
0,0,76,0,72.3412,140.244,96.8276
0,0,77,0,71.8205,140.604,96.6564
0,0,78,0,71.2997,140.965,96.4851
0,0,79,0,70.7789,141.326,96.3139
0,0,80,0,70.2581,141.686,96.1426
0,0,81,0,69.7373,142.047,95.9714
0,0,82,0,69.2165,142.407,95.8001
0,0,83,0,68.6957,142.768,95.6289
0,0,84,0,68.1749,143.128,95.4576
0,0,85,0,67.6541,143.489,95.2864
0,0,86,0,67.1334,143.850,95.1151
0,0,87,0,66.6126,144.210,94.9439
0,0,88,0,66.0918,144.571,94.7726
0,0,89,0,65.5710,144.931,94.6014
0,0,90,0,65.0502,145.292,94.4301
0,0,91,0,64.5294,145.652,94.2589
0,0,92,0,64.0086,146.013,94.0876
0,0,93,0,63.4878,146.374,93.9164
0,0,94,0,62.9671,146.734,93.7451
0,0,95,0,62.4463,147.095,93.5739
0,0,96,0,61.9255,147.455,93.4026
0,0,97,0,61.4047,147.816,93.2314
0,0,98,0,60.8839,148.176,93.0601
0,0,99,0,60.3631,148.537,92.8889
0,0,100,0,59.8423,148.897,92.7176
0,0,101,0,59.3215,149.258,92.5464
0,0,102,0,58.8007,149.619,92.3751
0,0,103,0,58.2800,149.979,92.2039
0,0,104,0,57.7592,150.340,92.0326
0,0,105,0,57.2384,150.700,91.8614
0,0,106,0,56.7176,151.061,91.6901
0,1,0,1,77.2314,112.238,124.963
0,1,1,1,76.7540,112.664,124.815
0,1,2,1,76.2766,113.089,124.668
0,1,3,1,75.7993,113.514,124.520
0,1,4,1,75.3219,113.940,124.373
0,1,5,1,74.8445,114.365,124.225
0,1,6,1,74.3672,114.790,124.077
0,1,7,1,73.8898,115.216,123.930
0,1,8,1,73.4125,115.641,123.782
0,1,9,1,72.9351,116.066,123.635
0,1,10,1,72.4577,116.492,123.487
0,1,11,1,71.9804,116.917,123.340
0,1,12,1,71.5030,117.342,123.192
0,1,13,1,71.0256,117.768,123.044
0,1,14,1,70.5483,118.193,122.897
0,1,15,1,70.0709,118.618,122.749
0,1,16,1,69.5936,119.044,122.602
0,1,17,1,69.1162,119.469,122.454
0,1,18,1,68.6388,119.894,122.306
0,1,19,1,68.1615,120.319,122.159
0,1,20,1,67.6841,120.745,122.011
0,1,21,1,67.2067,121.170,121.864
0,1,22,1,66.7294,121.595,121.716
0,1,23,1,66.2520,122.021,121.569
0,1,24,1,65.7747,122.446,121.421
0,1,25,1,65.2973,122.871,121.273
0,1,26,1,64.8199,123.297,121.126
0,1,27,1,64.3426,123.722,120.978
0,1,28,1,63.8652,124.147,120.831
0,1,29,1,63.3878,124.573,120.683
0,1,30,1,62.9105,124.998,120.535
0,1,31,1,62.4331,125.423,120.388
0,1,32,1,61.9557,125.849,120.240
0,1,33,1,61.4784,126.274,120.093
0,1,34,1,61.0010,126.699,119.945
0,1,35,1,60.5237,127.125,119.798
0,1,36,1,60.5051,127.141,119.792
0,1,37,1,61.0632,127.141,119.447
0,1,38,1,61.6214,127.141,119.102
0,1,39,1,62.1796,127.141,118.757
0,1,40,1,62.7378,127.141,118.412
0,1,41,1,63.2959,127.141,118.067
0,1,42,1,63.8541,127.141,117.722
0,1,43,1,64.4123,127.141,117.377
0,1,44,1,64.9704,127.141,117.032
0,1,45,1,65.5286,127.141,116.687
0,1,46,1,66.0868,127.141,116.342
0,1,47,1,66.6449,127.141,115.997
0,1,48,1,67.2031,127.141,115.652
0,1,49,1,67.7613,127.141,115.307
0,1,50,1,68.3195,127.141,114.962
0,1,51,1,68.8776,127.141,114.617
0,1,52,1,69.4358,127.141,114.272
0,1,53,1,69.9940,127.141,113.927
0,1,54,1,70.5521,127.141,113.582
0,1,55,1,71.1103,127.141,113.237
0,1,56,1,71.6685,127.141,112.892
0,1,57,1,72.2266,127.141,112.547
0,1,58,1,72.7848,127.141,112.202
0,1,59,1,73.3430,127.141,111.858
0,1,60,1,73.9012,127.141,111.513
0,1,61,1,74.4593,127.141,111.168
0,1,62,1,75.0175,127.141,110.823
0,1,63,1,75.5757,127.141,110.478
0,1,64,1,76.1338,127.141,110.133
0,1,65,1,76.6920,127.141,109.788
0,1,66,1,77.2502,127.141,109.443
0,1,67,1,77.8083,127.141,109.098
0,1,68,1,78.3665,127.141,108.753
0,1,69,1,78.9247,127.141,108.408
0,1,70,1,79.4829,127.141,108.063
0,1,71,1,80.0410,127.141,107.718
0,1,72,1,80.0863,127.141,107.690
0,1,73,1,80.0048,126.716,108.183
0,1,74,1,79.9234,126.291,108.676
0,1,75,1,79.8419,125.865,109.169
0,1,76,1,79.7604,125.440,109.662
0,1,77,1,79.6789,125.015,110.155
0,1,78,1,79.5974,124.589,110.648
0,1,79,1,79.5160,124.164,111.141
0,1,80,1,79.4345,123.739,111.634
0,1,81,1,79.3530,123.313,112.127
0,1,82,1,79.2715,122.888,112.620
0,1,83,1,79.1900,122.463,113.113
0,1,84,1,79.1086,122.037,113.606
0,1,85,1,79.0271,121.612,114.098
0,1,86,1,78.9456,121.187,114.591
0,1,87,1,78.8641,120.761,115.084
0,1,88,1,78.7826,120.336,115.577
0,1,89,1,78.7012,119.911,116.070
0,1,90,1,78.6197,119.485,116.563
0,1,91,1,78.5382,119.060,117.056
0,1,92,1,78.4567,118.635,117.549
0,1,93,1,78.3752,118.209,118.042
0,1,94,1,78.2938,117.784,118.535
0,1,95,1,78.2123,117.359,119.028
0,1,96,1,78.1308,116.933,119.521
0,1,97,1,78.0493,116.508,120.014
0,1,98,1,77.9678,116.083,120.507
0,1,99,1,77.8864,115.657,121.000
0,1,100,1,77.8049,115.232,121.493
0,1,101,1,77.7234,114.807,121.986
0,1,102,1,77.6419,114.382,122.479
0,1,103,1,77.5604,113.956,122.972
0,1,104,1,77.4790,113.531,123.465
0,1,105,1,77.3975,113.106,123.958
0,1,106,1,77.3160,112.680,124.451
0,1,107,1,77.2345,112.255,124.944
0,2,0,0,96.5936,119.410,102.806
0,2,1,0,96.5198,118.980,103.296
0,2,2,0,96.4460,118.550,103.786
0,2,3,0,96.3721,118.120,104.277
0,2,4,0,96.2983,117.690,104.767
0,2,5,0,96.2244,117.260,105.257
0,2,6,0,96.1506,116.831,105.747
0,2,7,0,96.0768,116.401,106.237
0,2,8,0,96.0029,115.971,106.728
0,2,9,0,95.9291,115.541,107.218
0,2,10,0,95.8553,115.111,107.708
0,2,11,0,95.7814,114.681,108.198
0,2,12,0,95.7076,114.251,108.689
0,2,13,0,95.6338,113.821,109.179
0,2,14,0,95.5599,113.392,109.669
0,2,15,0,95.4861,112.962,110.159
0,2,16,0,95.4122,112.532,110.649
0,2,17,0,95.3384,112.102,111.140
0,2,18,0,95.2646,111.672,111.630
0,2,19,0,95.1907,111.242,112.120
0,2,20,0,95.1169,110.812,112.610
0,2,21,0,95.0431,110.382,113.101
0,2,22,0,94.9692,109.953,113.591
0,2,23,0,94.8954,109.523,114.081
0,2,24,0,94.8216,109.093,114.571
0,2,25,0,94.7477,108.663,115.061
0,2,26,0,94.6739,108.233,115.552
0,2,27,0,94.6000,107.803,116.042
0,2,28,0,94.5262,107.373,116.532
0,2,29,0,94.4524,106.943,117.022
0,2,30,0,94.3785,106.514,117.512
0,2,31,0,94.3047,106.084,118.003
0,2,32,0,94.2309,105.654,118.493
0,2,33,0,94.1570,105.224,118.983
0,2,34,0,94.0832,104.794,119.473
0,2,35,0,94.0380,104.531,119.773
0,2,36,0,94.5427,104.479,119.357
0,2,37,0,95.0473,104.427,118.941
0,2,38,0,95.5520,104.374,118.525
0,2,39,0,96.0567,104.322,118.109
0,2,40,0,96.5613,104.270,117.693
0,2,41,0,97.0660,104.218,117.277
0,2,42,0,97.5707,104.166,116.861
0,2,43,0,98.0754,104.114,116.445
0,2,44,0,98.5800,104.062,116.029
0,2,45,0,99.0847,104.009,115.612
0,2,46,0,99.5894,103.957,115.196
0,2,47,0,100.094,103.905,114.780
0,2,48,0,100.599,103.853,114.364
0,2,49,0,101.103,103.801,113.948
0,2,50,0,101.608,103.749,113.532
0,2,51,0,102.113,103.696,113.116
0,2,52,0,102.617,103.644,112.700
0,2,53,0,103.122,103.592,112.284
0,2,54,0,103.627,103.540,111.867
0,2,55,0,104.131,103.488,111.451
0,2,56,0,104.636,103.436,111.035
0,2,57,0,105.141,103.384,110.619
0,2,58,0,105.645,103.331,110.203
0,2,59,0,106.150,103.279,109.787
0,2,60,0,106.655,103.227,109.371
0,2,61,0,107.159,103.175,108.955
0,2,62,0,107.664,103.123,108.539
0,2,63,0,108.169,103.071,108.123
0,2,64,0,108.673,103.018,107.706
0,2,65,0,109.178,102.966,107.290
0,2,66,0,109.683,102.914,106.874
0,2,67,0,110.187,102.862,106.458
0,2,68,0,110.692,102.810,106.042
0,2,69,0,111.197,102.758,105.626
0,2,70,0,111.701,102.705,105.210
0,2,71,0,112.036,102.671,104.934
0,2,72,0,111.593,103.151,104.873
0,2,73,0,111.150,103.631,104.812
0,2,74,0,110.707,104.112,104.751
0,2,75,0,110.264,104.592,104.690
0,2,76,0,109.821,105.072,104.629
0,2,77,0,109.378,105.552,104.568
0,2,78,0,108.935,106.032,104.507
0,2,79,0,108.492,106.513,104.446
0,2,80,0,108.049,106.993,104.385
0,2,81,0,107.606,107.473,104.324
0,2,82,0,107.163,107.953,104.263
0,2,83,0,106.720,108.433,104.202
0,2,84,0,106.277,108.914,104.141
0,2,85,0,105.834,109.394,104.080
0,2,86,0,105.391,109.874,104.018
0,2,87,0,104.948,110.354,103.957
0,2,88,0,104.505,110.834,103.896
0,2,89,0,104.062,111.314,103.835
0,2,90,0,103.619,111.795,103.774
0,2,91,0,103.176,112.275,103.713
0,2,92,0,102.733,112.755,103.652
0,2,93,0,102.290,113.235,103.591
0,2,94,0,101.847,113.715,103.530
0,2,95,0,101.404,114.196,103.469
0,2,96,0,100.961,114.676,103.408
0,2,97,0,100.518,115.156,103.347
0,2,98,0,100.075,115.636,103.286
0,2,99,0,99.6318,116.116,103.225
0,2,100,0,99.1888,116.597,103.164
0,2,101,0,98.7459,117.077,103.103
0,2,102,0,98.3029,117.557,103.042
0,2,103,0,97.8599,118.037,102.980
0,2,104,0,97.4169,118.517,102.919
0,2,105,0,96.9739,118.998,102.858
0,3,0,0,113.994,68.4306,127.787
0,3,1,0,113.608,68.9614,127.787
0,3,2,0,113.223,69.4923,127.787
0,3,3,0,112.837,70.0231,127.787
0,3,4,0,112.451,70.5540,127.787
0,3,5,0,112.065,71.0848,127.787
0,3,6,0,111.680,71.6157,127.787
0,3,7,0,111.294,72.1465,127.787
0,3,8,0,110.908,72.6774,127.787
0,3,9,0,110.523,73.2082,127.787
0,3,10,0,110.137,73.7391,127.787
0,3,11,0,109.751,74.2699,127.787
0,3,12,0,109.366,74.8008,127.787
0,3,13,0,108.980,75.3316,127.787
0,3,14,0,108.594,75.8625,127.787
0,3,15,0,108.209,76.3933,127.787
0,3,16,0,107.823,76.9242,127.787
0,3,17,0,107.437,77.4550,127.787
0,3,18,0,107.052,77.9859,127.787
0,3,19,0,106.666,78.5167,127.787
0,3,20,0,106.280,79.0476,127.787
0,3,21,0,105.895,79.5784,127.787
0,3,22,0,105.509,80.1093,127.787
0,3,23,0,105.123,80.6401,127.787
0,3,24,0,104.737,81.1710,127.787
0,3,25,0,104.352,81.7018,127.787
0,3,26,0,103.966,82.2327,127.787
0,3,27,0,103.580,82.7635,127.787
0,3,28,0,103.195,83.2944,127.787
0,3,29,0,102.809,83.8252,127.787
0,3,30,0,102.423,84.3561,127.787
0,3,31,0,102.038,84.8869,127.787
0,3,32,0,101.652,85.4178,127.787
0,3,33,0,101.266,85.9486,127.787
0,3,34,0,100.881,86.4795,127.787
0,3,35,0,100.495,87.0103,127.787
0,3,36,0,100.307,87.2685,127.787
0,3,37,0,100.811,87.2213,127.369
0,3,38,0,101.315,87.1740,126.951
0,3,39,0,101.818,87.1268,126.533
0,3,40,0,102.322,87.0796,126.115
0,3,41,0,102.826,87.0324,125.697
0,3,42,0,103.330,86.9852,125.279
0,3,43,0,103.833,86.9380,124.862
0,3,44,0,104.337,86.8908,124.444
0,3,45,0,104.841,86.8436,124.026
0,3,46,0,105.344,86.7964,123.608
0,3,47,0,105.848,86.7491,123.190
0,3,48,0,106.352,86.7019,122.772
0,3,49,0,106.856,86.6547,122.354
0,3,50,0,107.359,86.6075,121.937
0,3,51,0,107.863,86.5603,121.519
0,3,52,0,108.367,86.5131,121.101
0,3,53,0,108.870,86.4659,120.683
0,3,54,0,109.374,86.4187,120.265
0,3,55,0,109.878,86.3715,119.847
0,3,56,0,110.381,86.3243,119.429
0,3,57,0,110.885,86.2770,119.012
0,3,58,0,111.389,86.2298,118.594
0,3,59,0,111.893,86.1826,118.176
0,3,60,0,112.396,86.1354,117.758
0,3,61,0,112.900,86.0882,117.340
0,3,62,0,113.404,86.0410,116.922
0,3,63,0,113.907,85.9938,116.504
0,3,64,0,114.411,85.9466,116.086
0,3,65,0,114.915,85.8994,115.669
0,3,66,0,115.419,85.8522,115.251
0,3,67,0,115.922,85.8049,114.833
0,3,68,0,116.426,85.7577,114.415
0,3,69,0,116.930,85.7105,113.997
0,3,70,0,117.433,85.6633,113.579
0,3,71,0,117.851,85.6241,113.232
0,3,72,0,117.741,85.1305,113.650
0,3,73,0,117.630,84.6368,114.068
0,3,74,0,117.519,84.1432,114.486
0,3,75,0,117.408,83.6496,114.904
0,3,76,0,117.298,83.1559,115.322
0,3,77,0,117.187,82.6623,115.740
0,3,78,0,117.076,82.1686,116.157
0,3,79,0,116.965,81.6750,116.575
0,3,80,0,116.855,81.1814,116.993
0,3,81,0,116.744,80.6877,117.411
0,3,82,0,116.633,80.1941,117.829
0,3,83,0,116.522,79.7004,118.247
0,3,84,0,116.412,79.2068,118.665
0,3,85,0,116.301,78.7132,119.082
0,3,86,0,116.190,78.2195,119.500
0,3,87,0,116.079,77.7259,119.918
0,3,88,0,115.969,77.2322,120.336
0,3,89,0,115.858,76.7386,120.754
0,3,90,0,115.747,76.2450,121.172
0,3,91,0,115.636,75.7513,121.590
0,3,92,0,115.526,75.2577,122.008
0,3,93,0,115.415,74.7640,122.425
0,3,94,0,115.304,74.2704,122.843
0,3,95,0,115.193,73.7768,123.261
0,3,96,0,115.083,73.2831,123.679
0,3,97,0,114.972,72.7895,124.097
0,3,98,0,114.861,72.2958,124.515
0,3,99,0,114.750,71.8022,124.933
0,3,100,0,114.640,71.3085,125.350
0,3,101,0,114.529,70.8149,125.768
0,3,102,0,114.418,70.3213,126.186
0,3,103,0,114.307,69.8276,126.604
0,3,104,0,114.197,69.3340,127.022
0,3,105,0,114.086,68.8403,127.440
0,4,0,0,132.267,74.8251,104.934
0,4,1,0,132.160,74.3290,105.350
0,4,2,0,132.054,73.8329,105.767
0,4,3,0,131.948,73.3368,106.183
0,4,4,0,131.841,72.8407,106.599
0,4,5,0,131.735,72.3446,107.015
0,4,6,0,131.629,71.8486,107.431
0,4,7,0,131.522,71.3525,107.847
0,4,8,0,131.416,70.8564,108.263
0,4,9,0,131.310,70.3603,108.679
0,4,10,0,131.203,69.8642,109.095
0,4,11,0,131.097,69.3681,109.511
0,4,12,0,130.991,68.8720,109.928
0,4,13,0,130.884,68.3759,110.344
0,4,14,0,130.778,67.8799,110.760
0,4,15,0,130.672,67.3838,111.176
0,4,16,0,130.565,66.8877,111.592
0,4,17,0,130.459,66.3916,112.008
0,4,18,0,130.353,65.8955,112.424
0,4,19,0,130.246,65.3994,112.840
0,4,20,0,130.140,64.9033,113.256
0,4,21,0,130.033,64.4072,113.673
0,4,22,0,129.927,63.9111,114.089
0,4,23,0,129.821,63.4151,114.505
0,4,24,0,129.714,62.9190,114.921
0,4,25,0,129.608,62.4229,115.337
0,4,26,0,129.502,61.9268,115.753
0,4,27,0,129.395,61.4307,116.169
0,4,28,0,129.289,60.9346,116.585
0,4,29,0,129.183,60.4385,117.001
0,4,30,0,129.076,59.9424,117.417
0,4,31,0,128.970,59.4464,117.834
0,4,32,0,128.864,58.9503,118.250
0,4,33,0,128.757,58.4542,118.666
0,4,34,0,128.651,57.9581,119.082
0,4,35,0,128.545,57.4620,119.498
0,4,36,0,128.474,57.1336,119.773
0,4,37,0,128.906,57.0710,119.283
0,4,38,0,129.337,57.0084,118.793
0,4,39,0,129.769,56.9458,118.303
0,4,40,0,130.201,56.8831,117.813
0,4,41,0,130.632,56.8205,117.322
0,4,42,0,131.064,56.7579,116.832
0,4,43,0,131.496,56.6953,116.342
0,4,44,0,131.927,56.6327,115.852
0,4,45,0,132.359,56.5701,115.361
0,4,46,0,132.791,56.5074,114.871
0,4,47,0,133.222,56.4448,114.381
0,4,48,0,133.654,56.3822,113.891
0,4,49,0,134.086,56.3196,113.401
0,4,50,0,134.517,56.2570,112.910
0,4,51,0,134.949,56.1944,112.420
0,4,52,0,135.381,56.1317,111.930
0,4,53,0,135.812,56.0691,111.440
0,4,54,0,136.244,56.0065,110.950
0,4,55,0,136.676,55.9439,110.459
0,4,56,0,137.107,55.8813,109.969
0,4,57,0,137.539,55.8187,109.479
0,4,58,0,137.970,55.7560,108.989
0,4,59,0,138.402,55.6934,108.498
0,4,60,0,138.834,55.6308,108.008
0,4,61,0,139.265,55.5682,107.518
0,4,62,0,139.697,55.5056,107.028
0,4,63,0,140.129,55.4430,106.538
0,4,64,0,140.560,55.3804,106.047
0,4,65,0,140.992,55.3177,105.557
0,4,66,0,141.424,55.2551,105.067
0,4,67,0,141.855,55.1925,104.577
0,4,68,0,142.287,55.1299,104.087
0,4,69,0,142.719,55.0673,103.596
0,4,70,0,143.150,55.0047,103.106
0,4,71,0,143.415,54.9663,102.806
0,4,72,0,143.095,55.5360,102.867
0,4,73,0,142.775,56.1057,102.928
0,4,74,0,142.455,56.6754,102.989
0,4,75,0,142.135,57.2451,103.050
0,4,76,0,141.816,57.8148,103.111
0,4,77,0,141.496,58.3845,103.172
0,4,78,0,141.176,58.9542,103.233
0,4,79,0,140.856,59.5239,103.294
0,4,80,0,140.536,60.0936,103.355
0,4,81,0,140.217,60.6633,103.417
0,4,82,0,139.897,61.2330,103.478
0,4,83,0,139.577,61.8027,103.539
0,4,84,0,139.257,62.3724,103.600
0,4,85,0,138.937,62.9421,103.661
0,4,86,0,138.618,63.5118,103.722
0,4,87,0,138.298,64.0815,103.783
0,4,88,0,137.978,64.6512,103.844
0,4,89,0,137.658,65.2209,103.905
0,4,90,0,137.338,65.7906,103.966
0,4,91,0,137.019,66.3603,104.027
0,4,92,0,136.699,66.9300,104.088
0,4,93,0,136.379,67.4997,104.149
0,4,94,0,136.059,68.0694,104.210
0,4,95,0,135.739,68.6391,104.271
0,4,96,0,135.420,69.2088,104.332
0,4,97,0,135.100,69.7785,104.393
0,4,98,0,134.780,70.3482,104.455
0,4,99,0,134.460,70.9179,104.516
0,4,100,0,134.140,71.4875,104.577
0,4,101,0,133.821,72.0572,104.638
0,4,102,0,133.501,72.6269,104.699
0,4,103,0,133.181,73.1966,104.760
0,4,104,0,132.861,73.7663,104.821
0,4,105,0,132.541,74.3360,104.882
0,5,0,0,139.616,18.2549,119.792
0,5,1,0,139.359,18.8404,119.939
0,5,2,0,139.102,19.4258,120.087
0,5,3,0,138.845,20.0112,120.235
0,5,4,0,138.588,20.5967,120.382
0,5,5,0,138.331,21.1821,120.530
0,5,6,0,138.074,21.7675,120.677
0,5,7,0,137.817,22.3530,120.825
0,5,8,0,137.560,22.9384,120.972
0,5,9,0,137.303,23.5238,121.120
0,5,10,0,137.046,24.1093,121.268
0,5,11,0,136.789,24.6947,121.415
0,5,12,0,136.532,25.2801,121.563
0,5,13,0,136.275,25.8656,121.710
0,5,14,0,136.018,26.4510,121.858
0,5,15,0,135.761,27.0364,122.006
0,5,16,0,135.504,27.6218,122.153
0,5,17,0,135.247,28.2073,122.301
0,5,18,0,134.990,28.7927,122.448
0,5,19,0,134.733,29.3781,122.596
0,5,20,0,134.476,29.9636,122.743
0,5,21,0,134.219,30.5490,122.891
0,5,22,0,133.962,31.1344,123.039
0,5,23,0,133.705,31.7199,123.186
0,5,24,0,133.448,32.3053,123.334
0,5,25,0,133.191,32.8907,123.481
0,5,26,0,132.934,33.4762,123.629
0,5,27,0,132.677,34.0616,123.777
0,5,28,0,132.420,34.6470,123.924
0,5,29,0,132.163,35.2324,124.072
0,5,30,0,131.906,35.8179,124.219
0,5,31,0,131.649,36.4033,124.367
0,5,32,0,131.392,36.9887,124.514
0,5,33,0,131.135,37.5742,124.662
0,5,34,0,130.878,38.1596,124.810
0,5,35,0,130.621,38.7450,124.957
0,5,36,0,130.611,38.7678,124.963
0,5,37,0,131.040,38.7139,124.470
0,5,38,0,131.470,38.6599,123.977
0,5,39,0,131.900,38.6060,123.484
0,5,40,0,132.330,38.5521,122.991
0,5,41,0,132.759,38.4981,122.498
0,5,42,0,133.189,38.4442,122.005
0,5,43,0,133.619,38.3902,121.512
0,5,44,0,134.048,38.3363,121.019
0,5,45,0,134.478,38.2824,120.526
0,5,46,0,134.908,38.2284,120.033
0,5,47,0,135.337,38.1745,119.540
0,5,48,0,135.767,38.1205,119.047
0,5,49,0,136.197,38.0666,118.554
0,5,50,0,136.626,38.0127,118.061
0,5,51,0,137.056,37.9587,117.568
0,5,52,0,137.486,37.9048,117.075
0,5,53,0,137.915,37.8508,116.583
0,5,54,0,138.345,37.7969,116.090
0,5,55,0,138.775,37.7430,115.597
0,5,56,0,139.205,37.6890,115.104
0,5,57,0,139.634,37.6351,114.611
0,5,58,0,140.064,37.5811,114.118
0,5,59,0,140.494,37.5272,113.625
0,5,60,0,140.923,37.4733,113.132
0,5,61,0,141.353,37.4193,112.639
0,5,62,0,141.783,37.3654,112.146
0,5,63,0,142.212,37.3114,111.653
0,5,64,0,142.642,37.2575,111.160
0,5,65,0,143.072,37.2036,110.667
0,5,66,0,143.501,37.1496,110.174
0,5,67,0,143.931,37.0957,109.681
0,5,68,0,144.361,37.0417,109.188
0,5,69,0,144.790,36.9878,108.695
0,5,70,0,145.220,36.9339,108.202
0,5,71,0,145.650,36.8799,107.709
0,5,72,0,145.667,36.8778,107.690
0,5,73,0,145.494,36.3470,108.035
0,5,74,0,145.322,35.8161,108.380
0,5,75,0,145.149,35.2853,108.725
0,5,76,0,144.977,34.7544,109.070
0,5,77,0,144.804,34.2236,109.415
0,5,78,0,144.632,33.6927,109.760
0,5,79,0,144.459,33.1619,110.105
0,5,80,0,144.287,32.6310,110.450
0,5,81,0,144.114,32.1002,110.795
0,5,82,0,143.942,31.5693,111.140
0,5,83,0,143.769,31.0385,111.485
0,5,84,0,143.597,30.5076,111.830
0,5,85,0,143.424,29.9768,112.174
0,5,86,0,143.252,29.4459,112.519
0,5,87,0,143.079,28.9151,112.864
0,5,88,0,142.907,28.3842,113.209
0,5,89,0,142.734,27.8534,113.554
0,5,90,0,142.562,27.3225,113.899
0,5,91,0,142.389,26.7917,114.244
0,5,92,0,142.217,26.2608,114.589
0,5,93,0,142.044,25.7299,114.934
0,5,94,0,141.872,25.1991,115.279
0,5,95,0,141.699,24.6682,115.624
0,5,96,0,141.527,24.1374,115.969
0,5,97,0,141.354,23.6065,116.314
0,5,98,0,141.182,23.0757,116.659
0,5,99,0,141.009,22.5448,117.004
0,5,100,0,140.837,22.0140,117.349
0,5,101,0,140.664,21.4831,117.694
0,5,102,0,140.492,20.9523,118.039
0,5,103,0,140.320,20.4214,118.384
0,5,104,0,140.147,19.8906,118.729
0,5,105,0,139.975,19.3597,119.074
0,5,106,0,139.802,18.8289,119.419
0,5,107,0,139.630,18.2980,119.764
0,6,0,0,155.007,27.8898,97.5126
0,6,1,0,154.834,27.3589,97.8576
0,6,2,0,154.662,26.8281,98.2026
0,6,3,0,154.489,26.2972,98.5475
0,6,4,0,154.317,25.7664,98.8925
0,6,5,0,154.144,25.2355,99.2375
0,6,6,0,153.972,24.7047,99.5825
0,6,7,0,153.799,24.1738,99.9274
0,6,8,0,153.627,23.6429,100.272
0,6,9,0,153.454,23.1121,100.617
0,6,10,0,153.282,22.5812,100.962
0,6,11,0,153.109,22.0504,101.307
0,6,12,0,152.937,21.5195,101.652
0,6,13,0,152.764,20.9887,101.997
0,6,14,0,152.592,20.4578,102.342
0,6,15,0,152.419,19.9270,102.687
0,6,16,0,152.247,19.3961,103.032
0,6,17,0,152.074,18.8653,103.377
0,6,18,0,151.902,18.3344,103.722
0,6,19,0,151.729,17.8036,104.067
0,6,20,0,151.557,17.2727,104.412
0,6,21,0,151.384,16.7419,104.757
0,6,22,0,151.212,16.2110,105.102
0,6,23,0,151.039,15.6802,105.447
